2.37	1.935	2.1295	16.7611	4.2278
13.52	1.961	2.1295	15.65	9.3111
2.36	1.988	2.4678	18.4778	6.3
1.93	2.014	2.3086	17.5444	4.4611
5.78	2.041	2.1494	18.2667	9.3278
0.04	2.068	2.4081	25.9333	12.8111
0	2.095	2.2688	25.5667	12.4056
6.5	2.122	2.1096	25.2222	11.6389
26.1	2.149	3.1246	21.0556	9.1944
0	2.176	3.7515	20.3833	5.5
0	2.203	2.9753	20.1278	5.3278
15.3	2.23	2.5773	18.0111	9.2
23.51	2.257	6.4084	20.8444	9.7278
0	2.283	6.9458	12.6556	-0.2611
0	2.31	5.1049	12.3556	-4.9
7.04	2.337	3.6023	15.5944	-0.7667
24.63	2.364	4.0799	15.2333	7.0111
8.35	2.391	5.5626	16.8	8.7111
0.25	2.418	4.876	15.1444	5.8222
0	2.445	3.8212	17.2389	1.5222
0.05	2.472	3.3336	17.3167	1.1333
1.37	2.498	3.055	17.0167	7.1722
0.85	2.525	3.0749	17.7167	10.0722
17.05	2.551	3.244	19.9556	11.6722
6.04	2.578	3.7714	22.0056	13.7111
0.35	2.604	3.4928	18.8889	9.0611
1.77	2.63	3.0351	17.0611	1.2556
0.36	2.656	2.8062	17.75	6.3389
0.88	2.682	2.7067	26.7167	13.2722
0.78	2.708	2.5674	26.5556	14.9944
6.24	2.734	2.4579	23.0778	11.6833
0.08	2.759	2.5375	20.6611	6.3778
0	2.785	2.3285	21.7222	7.9556
0	2.81	2.1793	22.7611	7.9667
0	2.835	2.0599	18.8722	4.6167
0	2.86	2.0101	21.7333	2.1278
1	2.885	1.9902	25.0278	4.9333
0.16	2.909	1.9106	25.3167	8.3889
0	2.934	1.8708	22.0889	9.5389
0	2.958	1.831	21.5222	9.4833
0	2.982	1.8011	26.5167	8.2778
0	3.005	1.7315	28.1889	9.7056
0	3.029	1.6618	27.8667	9.2889
0	3.052	1.6519	28.2056	10.0333
0	3.075	1.622	23.3611	11.3389
0	3.098	1.5822	16.8833	8.5333
0	3.12	1.5723	19.7222	4.4778
0	3.143	1.5225	26.0667	6.3
1.36	3.165	1.4528	26.1556	10.5722
1.37	3.186	1.4429	26	12.7611
12.3	3.208	1.5325	19.0111	9.4389
0.61	3.229	1.5822	21.8667	7.2667
7.06	3.25	1.4727	17.8611	7.9167
0.98	3.27	1.5126	16.3889	7.4389
0	3.29	1.4329	21.3278	3.8
0	3.31	1.3533	24.2556	5.7222
0	3.33	1.1842	27.1389	8.0722
2.2	3.349	1.2339	27.1611	9.3278
5.13	3.368	1.2638	23	13.6167
4.45	3.387	1.3434	24.9222	13.6167
0.05	3.405	1.3434	20.85	9.7611
0	3.423	1.2439	23.2611	6.3944
0.22	3.441	1.1742	27.0833	9.7722
0.02	3.458	1.0747	25.6778	11.0389
0	3.475	1.0747	22.9056	7.5278
0	3.492	1.0648	23.5556	7.7944
0	3.508	1.0648	24.7667	8.1778
0	3.523	1.0349	29.1111	9.9333
0	3.539	0.9951	26.5556	13.2167
3.33	3.554	0.9652	25.65	9.0722
4.44	3.569	0.9324	28.1833	12.6833
7.43	3.583	0.9951	25.4056	13.8389
6.46	3.597	1.2936	25.7944	13.3278
11.57	3.61	1.7812	22.1167	14.2389
27.63	3.623	2.229	22.4778	13.6667
15.82	3.636	2.5972	21.1444	14.0111
5.78	3.648	2.2987	24.1444	14.4167
0.17	3.66	2.0698	24.3722	13.7833
3.54	3.671	1.7215	23.1389	12.4333
2.08	3.682	1.4528	24.0833	8.9611
6.27	3.693	1.3533	23.7611	9.7278
0.02	3.703	1.3732	25.65	9.6278
0	3.713	1.2737	28.3389	12.4833
2.27	3.722	1.1444	27.9056	14.7889
2.32	3.731	1.0747	26.2389	14.2444
3.13	3.739	1.1344	26.4889	14.6611
0	3.747	1.1245	23.7889	11.7
0	3.755	1.0648	24.95	9.2389
0	3.762	0.9951	26.6667	10.25
0.85	3.768	0.9652	28.6889	11.8444
1.27	3.774	0.9434	28.25	15.6389
1.3	3.78	0.9215	29.0389	14.7222
3.79	3.785	1.0548	29.3444	15.9611
1.12	3.79	1.1145	27.1556	15.9667
0.63	3.795	0.9652	26.3944	13.3389
17.28	3.798	0.9762	27.0889	15.6056
0.03	3.802	0.9762	29.2444	15.6944
0	3.805	0.9543	31.05	16.9889
32.78	3.807	0.8916	30.0778	16.9611
2.5	3.809	1.622	28.4889	17.0278
2.54	3.811	1.6519	31.6333	17.2333
4.05	3.812	1.3732	32.8722	17.4389
0.99	3.813	1.0648	31.6333	16.9722
1.13	3.813	0.9215	34.1111	16.7
4.86	3.813	0.8797	32.4	17.4833
4.26	3.812	0.8269	31.4333	17.35
16.31	3.811	1.2439	28.9	17.2
9.11	3.809	1.3434	27.6833	15.9778
0.35	3.807	1.6121	27.7111	15.1667
0.11	3.804	1.1543	27.8278	13.8278
0	3.801	0.9324	30.5389	15.1278
0.73	3.798	0.8578	32.5	17.0667
0.17	3.794	0.7563	32.9278	16.5833
0.01	3.789	0.7463	32.0444	16.7444
0.04	3.785	0.7463	30.9944	18.3944
0.1	3.779	0.7065	25.4944	16.4333
1.49	3.773	0.7065	23.4	15.6056
24.2	3.767	0.7364	19.9778	15.7944
62.44	3.76	1.4926	22.8222	16.7389
7.3	3.753	4.7964	25.2722	17.4111
4.26	3.746	3.8809	26.6556	16.6944
27.55	3.738	2.7067	24.4222	17.7278
12.74	3.729	2.7266	28.0778	17.4556
6.75	3.72	2.7564	27.2944	17.6333
0.29	3.711	2.8858	29.1889	17.7
3.95	3.701	2.2091	29.7611	17.5167
5.77	3.691	2.0002	28.9889	16.9389
4.96	3.68	1.9703	30.0667	16.9167
6.08	3.669	1.831	30.6	17.8222
4.7	3.658	1.8409	30.9056	18.4278
0	3.646	1.4926	29.4889	18.5889
0	3.634	1.2936	28.8056	17.0722
0	3.621	1.1742	27.8778	14.2111
0	3.608	1.0349	29.0889	15.5611
0.68	3.594	1.0349	30.1167	15.6333
3.56	3.58	1.0648	26.1333	17.7944
6.1	3.566	1.3036	27.9778	17.2111
2.82	3.551	1.2439	27.9	16.7889
3.55	3.536	1.1742	27.6833	16.7833
18.17	3.521	1.4827	24.2056	17.8944
22.56	3.505	2.3285	26.05	17.8611
62.96	3.489	5.2243	24.6722	18.1389
15.56	3.472	7.4732	27.0833	17.6944
0	3.455	6.8761	23	13.4
0.12	3.438	5.6124	24.2667	10.3556
0	3.42	3.1047	23.7111	11.0611
0	3.402	2.2688	25.4444	10.9833
0.11	3.384	1.9703	26.6833	11.7778
0.58	3.365	1.7713	26.3889	14.9722
1.51	3.346	1.6519	25.9	17.0611
1.25	3.327	1.5723	27.35	16.9
4.02	3.307	1.4926	28.9778	16.3167
5.77	3.287	1.413	28.1722	16.3722
1	3.267	1.8409	23.05	15.9222
0.17	3.246	1.6021	23.1278	15.6833
3.39	3.225	1.4429	25.2778	14.9667
2.47	3.204	1.3434	27.7611	14.0556
0.58	3.182	1.3434	27.5167	14.8444
1.99	3.161	1.3732	27.5056	13.3333
9.96	3.139	1.2936	27.3944	13.6444
7.32	3.116	1.5623	27.6778	15.7167
5.57	3.094	1.9504	28.4278	15.6833
0.17	3.071	1.6817	28.6389	15.3444
0	3.048	1.4329	29.8833	16.15
0	3.025	1.2936	30.1889	14.5889
0	3.001	1.1842	30.9722	15.3778
1.49	2.977	1.1145	32.0944	15.6389
2.65	2.954	1.0648	33.6722	15.8278
0.13	2.929	1.015	31.5556	15.5611
0.23	2.905	1.0747	27.2944	15.6778
0	2.88	0.9762	25.4333	14.6444
0	2.856	0.9434	27.0389	10.9278
2.12	2.831	0.9215	25.7444	11.6222
36.82	2.806	0.9543	21.1778	13.3833
24.16	2.78	1.3434	21.8667	13.6667
32.11	2.755	5.7616	25.3278	17.2056
0.92	2.729	6.0204	25.6222	16.0056
1.56	2.704	3.7217	25.4278	15.6389
0.39	2.678	2.3584	28.6111	15.0278
0.52	2.652	1.9504	23.0722	15.4444
0.02	2.626	1.7613	23.7111	11.2722
0	2.599	1.5623	25.3	8.9556
0	2.573	1.4329	25.4944	9.4389
0	2.547	1.3434	25.8111	13.1111
0	2.52	1.2936	26.3389	12.8167
0	2.494	1.2339	26.6	12.5778
0.02	2.467	1.1742	24.0556	10.9056
0.04	2.44	1.1344	25.7278	9.5056
0	2.413	1.0847	27.2111	10.3778
0	2.386	0.9951	28.6444	12.1333
0.82	2.36	1.0349	28.5222	12.9278
3.14	2.333	1.015	26.7889	13.6
0.62	2.306	1.1344	20.7944	13.8278
0.04	2.279	1.1344	18.3111	10.7222
0.36	2.252	1.0449	17.9667	8.7444
2.66	2.225	0.9871	17.2	6.7611
6.64	2.198	0.8896	19.6944	8.8167
18.37	2.171	1.1742	16.6444	10.5444
0.86	2.144	1.8807	21.0889	12.0389
0	2.117	1.4329	22.7833	10.6
0	2.09	1.214	23.5167	10.8
0.43	2.063	1.1145	23.5778	10.3444
3.15	2.036	1.0449	21.0056	9.7722
2.3	2.01	0.9543	16.9833	8.8889
0.23	1.983	1.1543	16.1278	7.6333
2.06	1.956	1.1444	20.7611	5.25
3.76	1.93	1.0747	17.7611	7.0667
3	1.903	1.1344	19.5167	8.8556
0.08	1.877	1.1842	19.2	4.7611
0.44	1.851	1.015	20.9167	4.9
1.38	1.825	0.9434	18.4611	9.3389
0	1.799	0.9434	19.4444	6.6889
0	1.773	0.9324	19.8722	3.1556
0.04	1.747	0.8996	21.9889	3.9167
0	1.722	0.8797	20.7167	1.9278
5.04	1.696	0.8687	21.0167	3.1778
7.87	1.671	0.8797	22.1444	5.8278
0.6	1.646	1.0449	13.6167	-0.6667
0.02	1.621	1.0051	14.9278	-4.1667
0.12	1.596	0.9652	16.3667	-1.8222
0.38	1.572	0.9543	14.9667	-2.3444
0.85	1.548	0.9324	10.6333	1.95
0.02	1.523	0.9324	14.9889	-0.1056
0.01	1.5	0.8996	15.3611	1.9167
0.01	1.476	0.816	17.2333	1.0611
0	1.452	0.8269	22.0722	-0.9
0	1.429	0.8379	21.7056	-0.9611
0	1.406	0.8269	22.4111	4.4167
0	1.383	0.816	21.6611	1.9889
0.11	1.361	0.8478	21.4611	1.3667
0.33	1.339	0.816	18.7722	3.4722
7.22	1.317	0.7662	21.1056	7.5556
12.26	1.295	0.7861	16.7444	8.7833
41.74	1.274	2.6868	17.2833	10.4778
0.01	1.252	4.5775	21.0167	8.7056
39.01	1.232	3.7117	21.2	10.8556
15.03	1.211	5.4631	19.9444	11.4
0.56	1.191	6.4383	17.6944	4.4889
0.14	1.171	5.2939	16.8556	0.8833
6.1	1.151	3.2142	16.0667	5.6944
2.58	1.132	2.5674	15.3	4.6
0.01	1.113	2.5375	13.6278	-2.3722
0.29	1.094	2.1892	14.4944	-1.6889
0.36	1.076	1.9504	16.5	4.6167
0.01	1.058	1.8011	15.1722	0.4333
0.71	1.04	1.6618	17.5333	-1.5833
2.86	1.023	1.5822	17.1111	-0.1222
2.03	1.006	1.5723	16.8556	5.6889
8.18	0.99	1.5424	15.6111	5.1556
47.97	0.974	2.9455	17.7056	9.4389
0.48	0.958	6.5975	16.1556	2.8667
1.81	0.942	5.9507	17.65	-0.2556
10.49	0.927	5.1447	14.5833	6.8944
8.09	0.913	3.5824	12.1833	7.5556
2.37	0.898	3.4032	11.9	4.5389
5.44	0.885	3.2241	13.35	-1.6167
9.72	0.871	2.8062	10.9778	-1.2111
3.81	0.858	3.6222	16.2167	4.8444
78.85	0.845	8.926	12.3222	4.2944
1.53	0.833	12.2397	8.9167	2
0	0.821	10.15	10.9	-2.7667
2.47	0.81	8.2096	12.9778	-3.2278
9.49	0.799	5.5328	9.2278	-2.8833
9.73	0.788	4.3187	11.9278	3.9556
0.71	0.778	4.5377	16.4278	3.0222
2.11	0.769	3.7913	14.6	1.8222
6.22	0.759	3.5724	14.3111	2.0278
1.27	0.75	3.443	10.6278	-1.9389
0.01	0.742	3.1545	10.6056	3.0333
0.09	0.734	2.8858	10.0778	-1.0333
0	0.727	2.7564	6.4667	-4.6611
0.01	0.72	2.5773	8.4944	-6.9778
0.19	0.713	2.4579	14.1667	2.4111
0.07	0.707	2.3982	19.0944	4.9556
0.09	0.701	2.3086	20.3056	4.8611
0.13	0.696	2.2191	20.1889	10.8278
5.36	0.691	2.1892	17.6111	11.7889
4.1	0.687	2.2091	15.0722	6.2556
7.29	0.683	2.0698	9.0944	-0.0556
5.77	0.679	2.4877	8.7778	-0.3944
0.05	0.676	2.6868	6.9944	-3.9889
0.92	0.674	2.3086	13.5222	-4.7944
1.25	0.672	2.1494	11.8278	3.0389
11.2	0.67	2.0698	9.6167	2.3333
16.39	0.669	2.239	5.8056	-1.05
7.81	0.669	4.3784	2.8444	-4.6333
0.01	0.668	3.4828	1.0556	-12.4389
0.22	0.669	2.7863	5.7611	-11.6722
0.02	0.669	2.4877	8.5333	-4.1889
36.65	0.671	2.637	10.2889	2.9278
1.03	0.672	5.7716	8.3167	-1.2333
0	0.674	4.9755	2.7722	-4.15
0.01	0.67	3.5724	5.6722	-6.6278
0.03	0.68	3.0351	8.1333	-3.6056
0.12	0.683	2.7763	8.8278	0.7
21.21	0.687	2.6171	9.2556	4.2444
29.74	0.692	4.0501	12.0444	6.1056
0.51	0.697	7.2344	11.4167	0.4667
0.01	0.702	6.4184	14.4722	-2.8167
0	0.708	5.2541	14.8167	0.0556
0	0.714	3.7515	20.4778	3.0889
0.01	0.721	3.3037	21.2167	4.4111
0	0.728	3.0351	20.3944	6.0556
0.13	0.735	2.836	15.4778	6.1889
0.03	0.744	2.6768	14.4889	-0.4111
0.06	0.752	2.5475	14.3667	0.6167
0.33	0.761	2.428	14.2056	0.0778
0.33	0.77	2.3385	14.0833	3.9667
3.38	0.78	2.3086	16.2278	9.1222
0.34	0.79	2.3086	17.1111	8.4611
4.26	0.801	2.2489	16.2	6.9
0.09	0.812	2.2788	11.1833	-2.1833
5.92	0.823	2.1594	7.2778	-0.7833
1.93	0.835	2.2191	12.3444	3.1
0.32	0.848	2.1693	14	7.9556
0.14	0.86	2.1096	19.0111	7.9222
0.23	0.873	2.0599	19.3889	7.4389
1.42	0.887	2.0002	18.2722	7.6556
3.36	0.901	1.9603	17.5889	9.7056
4.2	0.915	2.03	18.5667	7.9444
2.31	0.93	2.2489	9.6389	-2.1667
15.21	0.945	2.03	1.8389	-5.1667
19.61	0.961	2.3285	5.5167	-4.4
0	0.976	3.2241	6.45	-3.6944
0.08	0.993	2.8062	7.2722	-4.8444
0.33	1.009	2.5674	7.5333	-6.6778
5.88	1.026	2.6967	12.6833	0.5444
0.41	1.044	3.4032	12.6778	1.2444
2.14	1.061	2.9853	11.0333	-0.9556
2.72	1.079	2.8062	13.1444	2.6111
6.22	1.098	2.6967	14.65	-1.3389
14.25	1.116	2.5176	16	6.0722
11.45	1.135	4.4481	11.1167	3.2167
0.03	1.155	4.1993	10.3389	-4.8556
0	1.174	3.2639	12.8111	-3.5444
0	1.194	2.8659	20.6056	1.4944
2.74	1.215	2.647	21.8389	8.35
12.35	1.235	2.5077	19.3944	10.7
10.28	1.256	2.8858	14.8944	7.5833
0.15	1.277	3.662	12.6667	-0.5667
0.01	1.299	3.0351	10.9889	-0.5
30.11	1.321	3.1147	11.1444	4.9444
0.03	1.343	5.5029	16.7111	6.0556
0.06	1.365	4.7168	17.3167	4.8167
0.21	1.387	3.6421	18.1722	7.2833
0	1.41	3.1744	15.9833	1.8778
0	1.433	2.8659	13.2222	1.5556
0	1.457	2.7067	15.6111	3.2111
0	1.48	2.5375	14.6556	-0.6833
12.11	1.504	2.4877	9.0778	1.4111
0.35	1.528	2.6768	5.2611	-2.0056
0	1.552	2.5176	4.5056	-8.1389
0	1.576	2.2887	8.65	-5.6444
0	1.601	2.2091	12.35	-5.4944
0	1.626	2.1096	15.6944	-4.2944
0.03	1.651	2.0599	18.9667	-1.3667
0.18	1.676	2.03	18.9	3.4389
0	1.701	1.9603	11.3667	-3.6167
0.2	1.726	1.8907	16.2278	-2.7389
1.58	1.752	1.8509	16.1889	3.2778
4.67	1.778	1.8708	11.7833	2.8389
0.01	1.803	1.9006	9.6722	-1.7222
0.02	1.829	1.7812	9.8111	-2.3333
0.06	1.856	1.7215	9.4944	-2.3944
0.12	1.882	1.7016	10.3056	-1.9833
0.09	1.908	1.6817	7.65	-3.2667
0.77	1.935	1.6419	9.4111	-10.1056
3.18	1.961	1.622	12.9556	-1.9444
18.93	1.988	2.0698	13.2722	0.6056
0	2.014	2.1693	9.6389	-4.4444
0.53	2.041	1.821	12.7944	-4.3667
9.06	2.068	1.7016	15.5278	-1.55
29	2.095	2.0698	14.2111	7.1444
0.8	2.122	5.274	19.9389	6.6389
0.27	2.149	3.8411	23.2056	4.2667
11.78	2.176	2.9554	21.9833	10.1167
12.36	2.203	3.4629	23.3222	11.9333
7.92	2.23	3.6222	22.65	12.7611
4.14	2.257	3.6222	17.0056	8.8389
0.77	2.283	3.8411	17.1222	3.25
4.36	2.31	3.2142	20.1833	5.6444
13.76	2.337	3.4032	22.2556	10.6833
0	2.364	4.1297	17.6611	5.3556
0.44	2.391	3.244	12.1611	0.3833
0.15	2.418	2.8659	15.1556	4.6778
0.04	2.445	2.6569	17.9167	3.7889
21.11	2.472	2.6967	13.0833	4.25
0.51	2.498	3.6421	16.35	2.2722
0.35	2.525	3.0251	20.3	3.8056
0.02	2.551	2.6967	20.2556	6.4
0.01	2.578	2.4877	18	0.0056
3.95	2.604	2.3385	18.9889	2.3278
27.31	2.63	2.2788	15.5167	8.7333
22.54	2.656	2.7266	14.5556	10.5611
2.97	2.682	7.0055	16.1056	8.4833
0.05	2.708	6.6473	23.25	8.8
0.08	2.734	4.6372	23.2167	8.2556
0	2.759	3.6023	12.8056	0.2111
0	2.785	3.1744	15.0111	-3.8556
0.01	2.81	2.9256	19.2722	4.3278
0	2.835	2.6768	16.5833	0.3444
0.52	2.86	2.5176	18.1944	-1.0167
3.44	2.885	2.4081	18.9944	7.0444
6.14	2.909	2.4579	21.9889	10.4444
0	2.934	2.5077	24.5389	7.3833
0	2.958	2.2887	22.2889	6.2556
0	2.982	2.1494	22.75	-0.8722
2.2	3.005	2.0698	24.7611	1.8722
2.53	3.029	2.03	23.0389	9.6667
33.44	3.052	2.3385	18.3889	11.8333
21.26	3.075	2.4479	13.4111	6.0778
18.32	3.098	4.7068	13.9222	6.6389
8.07	3.12	6.7567	19.9667	10.1389
1.96	3.143	6.8264	22.7	10.3444
0.01	3.165	6.3686	25.4556	9.0278
0	3.186	4.3784	28.2	7.4222
0.99	3.208	3.6023	29.2611	9.75
4.27	3.229	3.2241	28	10.8889
5.97	3.25	3.0351	27.9778	11.2111
11.21	3.27	2.8858	25.6556	10.7111
13.95	3.29	3.4231	24.8222	12.4333
15.87	3.31	3.8809	22.9944	12.1222
11.57	3.33	6.3686	17.1	10.5944
0	3.349	5.5228	20.5722	6.3889
0	3.368	3.9406	22.65	6.0944
0.07	3.387	3.3535	24.7056	8.0722
0.37	3.405	3.055	26.0444	8.6
2.6	3.423	2.8659	25.3056	10.3778
0.01	3.441	2.8659	25.7722	9.9389
0	3.458	2.5475	26.4389	9.8333
0.01	3.475	2.3882	27.2667	9.9556
0.18	3.492	2.2987	26.9944	13.0667
4.25	3.508	2.1892	24.8944	12.8333
5.29	3.523	2.0897	26.3889	14.9889
3.63	3.539	2.1892	26.1944	12.0222
3.95	3.554	2.1295	26.1444	11.2
1.27	3.569	2.0101	22.2944	10.2667
0.89	3.583	1.9603	21.1278	5.4667
0	3.597	1.9006	20.7389	4.35
0.01	3.61	1.8509	23.6556	6.7444
4.39	3.623	1.7812	23.9889	6.9722
9.5	3.636	1.7514	19.5444	10.95
4.75	3.648	2.04	21.5167	13.5222
0	3.66	2.1594	24.5944	11.4778
0	3.671	1.8907	25.3556	10.4611
0	3.682	1.7514	26.4111	8.3667
1.25	3.693	1.6519	27.5944	8.0278
0.2	3.703	1.5922	28.3944	9.9389
0.87	3.713	1.5126	28.8056	13.7
0.61	3.722	1.5126	29.2	11.7556
0.42	3.731	1.4926	27.4611	13.2278
0.11	3.739	1.4528	23.9611	15.3222
1.69	3.747	1.4329	22.9	14.0833
3.72	3.755	1.413	25.1556	14.5
7.73	3.762	1.423	27.2278	15.1
19.49	3.768	1.4329	26.5056	15.2444
21.08	3.774	1.7514	23.1611	17.4833
40.07	3.78	2.7564	23.7444	17.1778
64.69	3.785	8.0106	21.4167	15.1278
0.43	3.79	12.3392	26.9667	13.5611
0.46	3.795	8.319	27.8333	14.6
0.05	3.798	6.5378	28.1333	14.9278
3.41	3.802	3.5127	28.4778	16.0056
3.54	3.805	2.9753	27.6444	17.4444
1.09	3.807	2.9853	27.2722	16.4333
3.55	3.809	2.6569	29.4222	16.3778
9.2	3.811	2.3285	29.0222	18.2
2.93	3.812	2.4081	27.1611	19.0167
3.23	3.813	2.4479	30.1	18.0111
4.41	3.813	2.3484	29.95	18.7556
0.22	3.813	2.3285	29.3	17.8944
5.81	3.812	2.0101	30.3056	17.9667
3.43	3.811	1.9603	27.9667	18.3
0.22	3.809	1.9205	26.8	17.6611
0.07	3.807	1.831	26.8889	15.55
2.7	3.804	1.7116	28.0333	18.6333
5	3.801	1.6519	29.2889	19.3333
8.4	3.798	1.7912	29.9167	18.5167
2.31	3.794	2.2191	29.9722	18.3333
1.86	3.789	2.1295	31.3889	18.3222
5.1	3.785	1.9703	30.3333	18.2
6.93	3.779	1.9404	26.2667	18.3333
27.86	3.773	1.7613	28.35	18.8444
34.65	3.767	2.2887	27.2278	19.1444
42.33	3.76	7.921	25.0833	19.2444
8.59	3.753	9.2146	25.8111	19.1056
8.69	3.746	9.9311	27.0944	18.5333
16.84	3.738	8.3389	28.2889	18.5722
17.44	3.729	6.1895	26.35	18.3222
14.99	3.72	6.9657	24.2056	18.2611
33.61	3.711	8.1001	24.4389	18.0556
7.83	3.701	9.8017	27.2778	17.1833
10.17	3.691	9.0554	27.2667	17.1333
5.25	3.68	7.4035	28.1389	17.5556
3.17	3.669	5.9308	29.7111	17.0944
1.04	3.658	4.5178	30.3889	16.9944
0.12	3.646	3.8013	30.9833	16.9944
0.02	3.634	3.3037	31.0278	16.4
0.05	3.621	2.9853	31.7944	17.2778
0.28	3.608	2.7365	31.9389	17.9611
0.99	3.594	2.5475	32.7333	17.6444
4.55	3.58	2.4877	32.8611	18.0556
10.2	3.566	2.4479	31.3889	17.9778
2.09	3.551	2.5375	27.95	16.9778
2.72	3.536	2.8559	25.9167	16.5778
8.33	3.521	2.3484	26.3111	16.5722
14.44	3.505	2.6171	26.8444	18.3889
4.7	3.489	2.8161	27.5222	17.3
1.46	3.472	2.7067	28.1278	17
1.81	3.455	2.3683	28.1944	17.0222
2.05	3.438	2.428	27.8222	16.9056
0.92	3.42	2.2191	28.6056	15.2722
3.62	3.402	2.1693	29.8444	15.8722
3.57	3.384	2.04	30.0111	15.7
3.57	3.365	2.0002	30.7833	16.0889
3.89	3.346	2.03	30.7833	16.4222
2.17	3.327	2.0897	28.9889	17.75
1.34	3.307	2.1096	29.45	17.5278
37.06	3.287	1.8708	27.9778	19.2722
30.18	3.267	3.2142	26.4333	19.0056
2.55	3.246	6.9458	25.9	18.0667
1.9	3.225	5.3337	28.3167	18.4278
0.22	3.204	3.3535	27.85	15.9556
24.58	3.182	3.1744	22.9389	16.1167
30.24	3.161	5.0651	16.9333	12.3722
3.77	3.139	6.8065	17.4444	13.0556
0.14	3.116	5.8014	25.2833	15.0167
0.42	3.094	4.1794	27.5111	15.1278
0.75	3.071	3.3535	28.75	14.3
5.84	3.048	2.9256	27.7389	15.1167
13.95	3.025	2.7365	27.0222	16.2889
70.47	3.001	8.8066	22.0889	16.7722
0.46	2.977	12.3392	25.85	14.3111
0.07	2.954	9.543	26.7556	13.3167
7.86	2.929	7.2642	25.85	15.5889
0.13	2.905	4.9556	24.9111	13.3611
0.37	2.88	3.7714	23.7944	11.1
4.9	2.856	3.3535	21.8667	15.05
0.01	2.831	3.2241	25.7611	16.9222
3.07	2.806	3.0052	24.4944	17.0722
35.94	2.78	3.4032	21.8722	16.5111
2.23	2.755	5.0054	26.5833	17.7556
0.54	2.729	4.8561	26.3389	15.4722
0	2.704	3.9605	22.6556	12.2167
0	2.678	3.3137	20.5444	6.4889
0	2.652	2.9554	21.2444	6.0389
0	2.626	2.7365	22.5389	8.3722
0	2.599	2.6171	24.9722	9.8778
0.02	2.573	2.4678	26.8111	12.9889
